customer_id,segment,arm,day,price_ratio,quoted_price,accepted,revenue
865,Mid-Market,control,41,0.9373625338163478,133.7381934034419,1,133.7381934034419
865,Mid-Market,control,5,1.0136852124930318,89.62436410592686,1,89.62436410592686
865,Mid-Market,control,2,0.9806986451227674,104.43532748048762,1,104.43532748048762
865,Mid-Market,control,6,1.0015545299514128,459.8526814645934,1,459.8526814645934
529,SMB,treatment,52,1.062409979188936,75.1551030065963,0,0.0
529,SMB,treatment,69,1.0858106366785647,1728.219262621976,1,1728.219262621976
2220,Mid-Market,control,1,0.9485746992647514,86.44669263484062,1,86.44669263484062
2220,Mid-Market,control,65,0.9714645915417819,123.14235317366685,1,123.14235317366685
2220,Mid-Market,control,64,0.9811337127478712,73.18810595319827,1,73.18810595319827
2220,Mid-Market,control,82,0.9175743847255586,255.5796431898102,1,255.5796431898102
2220,Mid-Market,control,30,1.016139278758369,43.354609367582995,1,43.354609367582995
2220,Mid-Market,control,22,0.9740703642499953,180.6446308274473,1,180.6446308274473
2220,Mid-Market,control,4,1.0020926606120546,216.417084310459,1,216.417084310459
431,Occasional,treatment,28,1.0483969122813726,108.55264152380478,1,108.55264152380478
2744,SMB,control,49,0.9261580233490435,280.64887371523776,1,280.64887371523776
1745,SMB,control,69,0.9436550867793628,390.79992937124206,1,390.79992937124206
1745,SMB,control,51,0.9382604594694492,117.8389722626362,1,117.8389722626362
611,SMB,control,27,0.989571621532887,195.7775028533684,1,195.7775028533684
950,Mid-Market,treatment,87,1.0644440126135817,93.72779724295115,1,93.72779724295115
2812,Occasional,control,5,0.9215106450066763,22.893239607178092,0,0.0
222,SMB,control,74,0.9746625582133835,129.0519379866544,1,129.0519379866544
222,SMB,control,86,1.0226045262380685,223.002429180567,0,0.0
1916,Mid-Market,control,35,0.9784554637329812,218.1256520506642,1,218.1256520506642
1916,Mid-Market,control,8,0.9687343943883734,264.93744132391544,1,264.93744132391544
1916,Mid-Market,control,82,0.964700772762992,261.9842187915366,1,261.9842187915366
2412,Occasional,control,30,0.988613545565039,211.4446153374104,1,211.4446153374104
1037,Mid-Market,treatment,71,1.116436775717199,66.94337992678412,1,66.94337992678412
2646,Occasional,control,69,0.9612340632326697,177.480316026946,1,177.480316026946
933,Mid-Market,control,79,1.0041585946638414,149.62450193482184,1,149.62450193482184
933,Mid-Market,control,45,1.010506256888433,81.45061239420436,1,81.45061239420436
933,Mid-Market,control,28,0.9674863562640704,96.52840463790928,1,96.52840463790928
933,Mid-Market,control,76,0.9868149985710591,115.78906272835194,1,115.78906272835194
2556,SMB,control,28,0.98409713377471,53.09690085183122,1,53.09690085183122
174,Occasional,control,79,0.9403477391644369,29.103269829121512,1,29.103269829121512
566,SMB,treatment,51,1.0571547266206636,91.61938966208795,1,91.61938966208795
566,SMB,treatment,42,1.0400892693989718,143.77200112917245,1,143.77200112917245
1961,SMB,control,72,0.9991807166707206,44.43449015302975,0,0.0
813,Occasional,control,13,0.9981017473054797,96.96026533971532,1,96.96026533971532
2688,SMB,treatment,72,1.0351896090782395,46.67082716419355,1,46.67082716419355
2688,SMB,treatment,19,1.094303947406094,104.34350577478614,1,104.34350577478614
959,SMB,treatment,58,1.0801412276447295,44.03381728508864,1,44.03381728508864
528,Occasional,treatment,36,1.0778111870720475,151.2549828027014,1,151.2549828027014
1414,Occasional,control,3,0.9576498315804126,72.14435444162733,1,72.14435444162733
1612,SMB,treatment,17,1.110492257172727,37.991162801266604,1,37.991162801266604
273,Enterprise,treatment,70,1.1839191723704483,497.3602703387682,1,497.3602703387682
273,Enterprise,treatment,8,1.2333079992802753,200.2708021368358,1,200.2708021368358
273,Enterprise,treatment,71,1.2057933046897633,83.6564044779049,1,83.6564044779049
927,Mid-Market,treatment,23,1.1440430565927677,92.78183351650685,1,92.78183351650685
927,Mid-Market,treatment,42,1.1431410287179826,274.27838711289866,1,274.27838711289866
1740,SMB,control,82,0.9846587538173188,116.10344423683885,1,116.10344423683885
848,SMB,control,85,0.9319074945375153,345.3489639990488,1,345.3489639990488
848,SMB,control,1,0.9789627956287242,204.50940472517226,1,204.50940472517226
848,SMB,control,73,0.9773614623800956,62.60441092828816,1,62.60441092828816
953,Mid-Market,treatment,77,1.0783998097889715,538.081664040765,1,538.081664040765
1621,Mid-Market,control,26,0.9515824776180122,44.02305757449378,0,0.0
1621,Mid-Market,control,65,1.0490935040061662,33.01083883517142,0,0.0
3000,Mid-Market,treatment,42,1.1315316217679052,162.13006055930038,1,162.13006055930038
2316,Mid-Market,treatment,48,1.141741455286818,173.36907555214185,1,173.36907555214185
2316,Mid-Market,treatment,4,1.1479404179349812,175.55097660385374,1,175.55097660385374
2316,Mid-Market,treatment,2,1.1149943950095358,62.32013394619342,0,0.0
2316,Mid-Market,treatment,48,1.1409092486359815,359.7008117552359,1,359.7008117552359
1913,Occasional,treatment,83,1.0047275932561732,288.42682599577455,0,0.0
2594,Mid-Market,treatment,85,1.1907348919656071,121.25425097752684,1,121.25425097752684
2032,SMB,control,4,1.012221124486339,286.53257769639055,1,286.53257769639055
1101,Enterprise,treatment,76,1.1253407211072186,39.7412039665477,1,39.7412039665477
1101,Enterprise,treatment,82,1.16577883227974,322.15585797870176,1,322.15585797870176
1101,Enterprise,treatment,41,1.112260749942567,82.16808079612333,1,82.16808079612333
1101,Enterprise,treatment,21,1.2021594632635222,33.72111582978459,1,33.72111582978459
1293,SMB,control,52,0.9452434866607844,17.21626089878682,1,17.21626089878682
1293,SMB,control,3,1.0241692663948108,208.15239420151255,1,208.15239420151255
2876,Mid-Market,treatment,8,1.1322873689128514,279.12224200803763,1,279.12224200803763
2876,Mid-Market,treatment,17,1.0754103963168875,163.13882324047646,1,163.13882324047646
2876,Mid-Market,treatment,32,1.1068093566892543,514.5922649277281,1,514.5922649277281
2876,Mid-Market,treatment,47,1.1379931290967467,95.96375911197671,1,95.96375911197671
2876,Mid-Market,treatment,78,1.0862171009511747,46.21978568230633,1,46.21978568230633
169,Mid-Market,control,59,0.9477394384385127,169.1150592838808,1,169.1150592838808
169,Mid-Market,control,6,0.9889093468587032,355.66899453931825,1,355.66899453931825
169,Mid-Market,control,12,1.0254211203570431,534.0265097814695,1,534.0265097814695
169,Mid-Market,control,46,0.9970756072794108,179.39228301350212,1,179.39228301350212
2377,Occasional,control,86,0.8952329568756956,15.010019408281387,1,15.010019408281387
1468,Mid-Market,treatment,79,1.0618204123630528,106.43694516192893,1,106.43694516192893
1468,Mid-Market,treatment,67,1.1834323610713589,61.37844720522498,1,61.37844720522498
1468,Mid-Market,treatment,1,1.1188010352677307,69.49491313282196,1,69.49491313282196
2767,SMB,treatment,73,1.059574126702073,183.70799151006298,1,183.70799151006298
2767,SMB,treatment,19,1.0937710624140038,66.26195517171423,1,66.26195517171423
2767,SMB,treatment,65,1.0406496198116237,82.01988645352994,1,82.01988645352994
1399,SMB,treatment,65,1.0333587079562687,158.60367611159552,1,158.60367611159552
1229,Occasional,treatment,41,1.0377867227757382,533.3919557857275,1,533.3919557857275
2235,SMB,control,53,0.9643613597747965,496.64870870932873,1,496.64870870932873
1739,SMB,control,42,0.9653364660748275,125.88887634695725,1,125.88887634695725
368,SMB,treatment,81,1.0866515675074728,71.49050538266985,1,71.49050538266985
2276,Enterprise,treatment,52,1.185210560000076,89.7303400049066,1,89.7303400049066
2276,Enterprise,treatment,13,1.1649630710063414,247.49217592766345,1,247.49217592766345
2276,Enterprise,treatment,0,1.135461085320052,166.04158755139963,1,166.04158755139963
2276,Enterprise,treatment,14,1.19502692864291,188.41363646904352,1,188.41363646904352
2276,Enterprise,treatment,54,1.1693549131079017,48.31320457134966,1,48.31320457134966
868,SMB,treatment,47,1.101411447775866,47.66273740983193,1,47.66273740983193
1303,SMB,treatment,52,1.09222120911554,813.5824178429758,0,0.0
352,Mid-Market,treatment,22,1.1551638846092276,140.78842337271848,1,140.78842337271848
2395,SMB,control,18,0.9872617223005771,71.72112188416658,1,71.72112188416658
2504,SMB,treatment,54,1.0776172235106245,557.3930218354323,1,557.3930218354323
980,Mid-Market,control,38,0.9712527628247941,215.47850158652057,1,215.47850158652057
1848,SMB,control,10,0.9548021311953823,46.482452171872296,1,46.482452171872296
1848,SMB,control,12,1.0067156027377655,81.1320725041097,1,81.1320725041097
2371,SMB,control,22,0.9076423316989244,206.05271741169273,1,206.05271741169273
2371,SMB,control,13,1.0078387875997792,297.98150507711955,1,297.98150507711955
499,Mid-Market,treatment,39,1.0948995533022936,30.97322116018299,1,30.97322116018299
1629,Mid-Market,treatment,31,1.1289094647668663,105.1443219805706,1,105.1443219805706
211,SMB,control,8,0.9293895275512213,243.29658981340054,1,243.29658981340054
2471,SMB,treatment,76,1.0954661768610734,64.7450919617694,0,0.0
602,SMB,control,55,0.9670207983557129,71.43867181144148,1,71.43867181144148
228,SMB,treatment,51,1.056572591165101,313.51710545185813,1,313.51710545185813
228,SMB,treatment,29,1.0209889999058985,296.665915668255,1,296.665915668255
366,Mid-Market,control,34,1.013991298993353,137.39076151071933,0,0.0
366,Mid-Market,control,58,0.9798677285469053,60.0440822004475,1,60.0440822004475
366,Mid-Market,control,75,0.9912300310438853,62.12603832924261,1,62.12603832924261
366,Mid-Market,control,48,0.9948094943717436,209.6422173311153,0,0.0
582,SMB,treatment,79,1.0425364653364149,68.56094970038079,1,68.56094970038079
2856,Occasional,control,34,0.9235513584903114,30.1547861906285,1,30.1547861906285
2179,Mid-Market,control,76,1.0052420411082472,135.85577293295515,1,135.85577293295515
2179,Mid-Market,control,43,0.9525160230829365,412.9101060326401,1,412.9101060326401
2179,Mid-Market,control,65,1.0011090222131367,151.26593971605416,1,151.26593971605416
2019,SMB,treatment,44,1.0795438008932259,88.86223891893187,1,88.86223891893187
860,SMB,treatment,69,1.0469578857063087,25.349242970949255,1,25.349242970949255
860,SMB,treatment,23,1.0672788124875858,73.65740662848191,1,73.65740662848191
408,Occasional,control,2,0.9385143313076514,167.15809665719775,1,167.15809665719775
1921,SMB,treatment,35,1.0410778792320767,44.75925274054464,1,44.75925274054464
1921,SMB,treatment,62,1.0662776486945829,25.17379334777053,1,25.17379334777053
1614,Mid-Market,control,2,0.9660540906801852,190.30391498166844,1,190.30391498166844
679,Mid-Market,treatment,62,1.1610781956690919,500.46607314390616,1,500.46607314390616
679,Mid-Market,treatment,74,1.1191849486418548,436.1275460955475,1,436.1275460955475
679,Mid-Market,treatment,71,1.1483303304696866,116.79100772018927,1,116.79100772018927
1265,SMB,treatment,53,1.1048034202318728,154.85281077374077,1,154.85281077374077
2408,Mid-Market,control,50,0.9946610841092766,252.77713744214407,1,252.77713744214407
2408,Mid-Market,control,10,0.9976640133547521,122.52013598629654,1,122.52013598629654
692,Occasional,control,62,0.8707197988369288,132.7535742475894,1,132.7535742475894
8,SMB,treatment,21,0.9803881260312357,42.68595343511897,1,42.68595343511897
2868,SMB,treatment,19,1.0514926864637377,57.18063875368304,1,57.18063875368304
1205,Enterprise,control,69,0.9877222658151293,121.57582189808016,1,121.57582189808016
1205,Enterprise,control,37,1.017180418439719,450.3186406673511,1,450.3186406673511
2234,Occasional,treatment,89,1.0939874892059136,30.20578846172742,1,30.20578846172742
416,Mid-Market,control,11,0.9996343910521208,120.57685422807951,1,120.57685422807951
671,Mid-Market,control,19,1.007003797989704,486.88915757096845,1,486.88915757096845
671,Mid-Market,control,41,0.9910395106617531,73.65062948931553,1,73.65062948931553
811,Enterprise,control,57,1.0610342994180637,119.94045431040968,0,0.0
811,Enterprise,control,31,1.0520171845173387,286.1666273938109,1,286.1666273938109
1090,SMB,control,56,0.9697038948471572,160.86204570080835,1,160.86204570080835
1090,SMB,control,20,0.9273536868136775,94.45237106838806,1,94.45237106838806
200,Mid-Market,treatment,62,1.1503444067259734,447.13023957642986,1,447.13023957642986
200,Mid-Market,treatment,68,1.1555062410258716,298.1517457813789,0,0.0
200,Mid-Market,treatment,67,1.1308354994224519,95.45708123507666,1,95.45708123507666
284,Mid-Market,treatment,48,1.1191825546748768,23.494359315475567,1,23.494359315475567
284,Mid-Market,treatment,4,1.113760158131864,254.58787812585246,0,0.0
284,Mid-Market,treatment,73,1.0650758793164994,212.27682970732397,1,212.27682970732397
232,Mid-Market,control,55,0.9823862272218179,56.8671544176215,1,56.8671544176215
232,Mid-Market,control,35,1.0084055849748839,72.69362345291353,1,72.69362345291353
232,Mid-Market,control,17,1.058990287944255,97.55921340516012,1,97.55921340516012
232,Mid-Market,control,8,0.9880066502113859,98.07982939315818,1,98.07982939315818
2731,Enterprise,treatment,11,1.203545705973943,216.99812511206565,1,216.99812511206565
2731,Enterprise,treatment,34,1.19427813626681,262.3808106017071,1,262.3808106017071
2731,Enterprise,treatment,21,1.2184964363201802,45.588457965635605,1,45.588457965635605
2731,Enterprise,treatment,52,1.1368686883694297,326.3865927945471,1,326.3865927945471
2731,Enterprise,treatment,52,1.1755842242153247,292.3843751338892,1,292.3843751338892
2731,Enterprise,treatment,74,1.1568665578970665,125.88596050979447,1,125.88596050979447
2862,SMB,control,69,0.9295647692837667,302.65985487855596,1,302.65985487855596
2862,SMB,control,76,0.9771581457539781,180.8326588330318,1,180.8326588330318
97,Mid-Market,treatment,45,1.1924170722326464,811.9879255877755,1,811.9879255877755
1588,SMB,treatment,39,1.0605209465328624,138.70783194333458,0,0.0
1588,SMB,treatment,64,1.0264061767866046,865.2769828554207,1,865.2769828554207
2570,Occasional,control,29,0.9383113008872147,23.476485905060194,1,23.476485905060194
1607,Occasional,treatment,24,1.0731800319503257,227.01438149795717,0,0.0
677,Occasional,treatment,9,1.036490656525942,55.04764948052166,1,55.04764948052166
1861,SMB,control,41,1.0060433069788617,57.24614164321801,1,57.24614164321801
2782,Mid-Market,treatment,19,1.1092010535061405,82.57078696148281,1,82.57078696148281
2782,Mid-Market,treatment,7,1.1640320443562178,70.01134334693471,0,0.0
2782,Mid-Market,treatment,11,1.0939469959513446,22.481469853271538,1,22.481469853271538
2864,Mid-Market,control,40,0.9932949026918529,86.10963192508686,1,86.10963192508686
2864,Mid-Market,control,68,1.0060553129177605,196.03022507582173,1,196.03022507582173
2864,Mid-Market,control,42,1.0473137165546307,156.18948852441713,1,156.18948852441713
2588,Mid-Market,treatment,36,1.0889241413110438,146.24685049979738,1,146.24685049979738
2588,Mid-Market,treatment,10,1.1371595069954354,107.74045590416603,1,107.74045590416603
2588,Mid-Market,treatment,20,1.1734506359200494,137.2337420851078,1,137.2337420851078
1400,Mid-Market,control,58,0.9944199580236497,129.51432817098055,1,129.51432817098055
1371,Mid-Market,treatment,32,1.0682218537691568,108.71664220005562,1,108.71664220005562
1371,Mid-Market,treatment,21,1.133371492101036,96.40504848875207,1,96.40504848875207
105,SMB,treatment,81,1.0713408186674065,57.508888238022315,1,57.508888238022315
105,SMB,treatment,36,1.0677323297189254,248.0604543821449,1,248.0604543821449
2088,Mid-Market,control,78,1.0467449577480334,272.153427532574,1,272.153427532574
600,SMB,treatment,42,1.08531937704645,52.25292319149375,1,52.25292319149375
1757,Mid-Market,treatment,61,1.1141318591988174,803.5744386459046,1,803.5744386459046
1757,Mid-Market,treatment,29,1.1142873247510217,80.90727972393712,1,80.90727972393712
1324,SMB,control,77,1.0072047941066804,152.92347615137933,0,0.0
1324,SMB,control,54,0.9082840973536982,84.07344662219484,1,84.07344662219484
1324,SMB,control,6,0.9987610468242665,175.59883318298435,0,0.0
643,Enterprise,control,66,1.0368956335888713,186.80567091006097,1,186.80567091006097
643,Enterprise,control,65,1.089071072671825,116.92882790746637,1,116.92882790746637
643,Enterprise,control,40,0.9867932000594465,98.4382086767394,1,98.4382086767394
643,Enterprise,control,77,1.0176921328895467,110.67730106233871,1,110.67730106233871
643,Enterprise,control,57,1.0579576847646988,81.2707873057796,1,81.2707873057796
643,Enterprise,control,23,1.0831842161143432,197.4247653177606,1,197.4247653177606
701,Mid-Market,treatment,17,1.1192650283095043,1415.9189652577106,1,1415.9189652577106
701,Mid-Market,treatment,15,1.146698958789365,148.6359075884939,1,148.6359075884939
227,Enterprise,treatment,5,1.1669209622348098,29.929761663671062,1,29.929761663671062
227,Enterprise,treatment,45,1.1615881451384835,516.8273207396468,1,516.8273207396468
227,Enterprise,treatment,84,1.0990831710691218,33.06450947510841,1,33.06450947510841
227,Enterprise,treatment,25,1.2118865853357381,81.83680734312136,1,81.83680734312136
227,Enterprise,treatment,71,1.2175861950448017,189.33695395212337,1,189.33695395212337
1698,SMB,treatment,41,1.0530717972961523,53.092537830880794,1,53.092537830880794
1698,SMB,treatment,57,1.0910764187648145,245.8408373559662,1,245.8408373559662
1011,SMB,control,50,0.9711377854035124,39.48885043833933,1,39.48885043833933
1573,SMB,treatment,69,1.1196375319384209,287.33804373875506,0,0.0
777,SMB,control,85,0.9744753563929948,43.504479502351266,1,43.504479502351266
777,SMB,control,47,0.9783491901272845,86.77042948052156,1,86.77042948052156
1731,Occasional,treatment,20,1.0666363493527624,83.4708258491082,1,83.4708258491082
2827,SMB,treatment,49,1.032108952208767,103.00435606234505,1,103.00435606234505
2827,SMB,treatment,68,1.001532922627031,158.1511897940927,1,158.1511897940927
2229,Enterprise,treatment,16,1.144359373979881,161.75861460752404,1,161.75861460752404
2229,Enterprise,treatment,36,1.1442449093593474,37.701243666955406,1,37.701243666955406
2229,Enterprise,treatment,10,1.1627050590835613,154.19113095619622,1,154.19113095619622
2229,Enterprise,treatment,1,1.1848509330974122,343.01516763737817,1,343.01516763737817
2229,Enterprise,treatment,84,1.238079812018116,704.1697891238264,1,704.1697891238264
2795,Occasional,treatment,55,1.056237274334323,327.9806692267137,0,0.0
465,SMB,treatment,7,1.1220069404494544,82.67225810467518,1,82.67225810467518
2652,Mid-Market,treatment,89,1.119859142927057,101.74162730871099,1,101.74162730871099
2652,Mid-Market,treatment,14,1.1552890173584347,36.41333479860593,1,36.41333479860593
1094,Mid-Market,treatment,14,1.0981258530967273,158.84057453898274,1,158.84057453898274
1272,Mid-Market,control,63,0.911864282788464,50.326440022793335,0,0.0
1272,Mid-Market,control,33,0.9569697577150262,185.90887117320045,1,185.90887117320045
2924,SMB,treatment,58,1.1134217107606839,204.36962013752543,0,0.0
1581,Occasional,treatment,33,1.0788491805762193,205.89118298898077,1,205.89118298898077
1581,Occasional,treatment,59,1.0373555924309203,446.943637529109,0,0.0
1208,SMB,control,72,0.9475466305242934,839.1251199598557,1,839.1251199598557
213,Mid-Market,treatment,19,1.1174446760257033,42.262921131645,1,42.262921131645
13,SMB,control,2,0.979738301356552,129.3862710306829,1,129.3862710306829
13,SMB,control,12,0.9417270006826558,41.73142381959982,1,41.73142381959982
2973,Mid-Market,treatment,53,1.1263187011348668,166.32376664218484,1,166.32376664218484
2973,Mid-Market,treatment,81,1.044285251028623,74.41072918336464,1,74.41072918336464
423,Enterprise,treatment,84,1.1851336518777427,28.59757548519293,1,28.59757548519293
423,Enterprise,treatment,25,1.1893633008961713,114.64890649182792,1,114.64890649182792
1689,SMB,control,30,0.961433540914374,143.06121140173263,1,143.06121140173263
1689,SMB,control,89,0.9974297072849991,126.8116784460577,1,126.8116784460577
1780,SMB,treatment,78,1.0661911045272188,59.99673103683502,1,59.99673103683502
2640,Mid-Market,control,47,1.0381677669282081,163.5029698839516,1,163.5029698839516
2640,Mid-Market,control,79,0.9919683036053494,58.820055583737826,1,58.820055583737826
2640,Mid-Market,control,31,0.9556976391204086,70.57520903510004,1,70.57520903510004
2320,Occasional,treatment,89,1.0752297749387896,82.76625577089959,0,0.0
638,SMB,treatment,78,1.08533413856159,47.14871126718163,1,47.14871126718163
1279,Occasional,control,39,0.9543705554242599,233.99804530653176,1,233.99804530653176
1641,SMB,control,20,1.013941305469631,255.46406132054148,1,255.46406132054148
510,Mid-Market,control,66,0.977907754772558,106.8182633917334,1,106.8182633917334
510,Mid-Market,control,4,1.0142940961952889,281.25835007519066,0,0.0
510,Mid-Market,control,29,1.007449300088836,104.96080894887146,1,104.96080894887146
510,Mid-Market,control,67,0.9970608524272981,30.005813618652276,1,30.005813618652276
510,Mid-Market,control,52,0.9741067160673058,80.02058194297153,1,80.02058194297153
510,Mid-Market,control,11,0.9710646282244986,170.94885970240517,1,170.94885970240517
598,SMB,treatment,22,1.066982626053106,37.514126003931246,1,37.514126003931246
598,SMB,treatment,68,1.0302207915548385,209.53385682487104,1,209.53385682487104
598,SMB,treatment,75,1.0792256805366585,251.87019643567453,1,251.87019643567453
2713,Mid-Market,treatment,27,1.0974779738237364,42.09770197154168,1,42.09770197154168
2713,Mid-Market,treatment,64,1.0699895365899688,49.303978952391105,1,49.303978952391105
2635,SMB,control,28,1.0229233453619488,80.245899444974,1,80.245899444974
2365,SMB,control,82,0.9486372487515988,34.27006304937925,1,34.27006304937925
2365,SMB,control,67,1.0004321017147169,52.419974636140786,1,52.419974636140786
2365,SMB,control,57,0.9063810248569278,644.7094407811162,1,644.7094407811162
2644,Occasional,treatment,37,1.0710881964644825,24.232748023464797,1,24.232748023464797
519,Enterprise,control,88,1.0808052283123675,41.38977743711968,1,41.38977743711968
519,Enterprise,control,78,1.0294921526805332,59.83005557665642,1,59.83005557665642
519,Enterprise,control,39,1.0452297517018194,134.822673100216,1,134.822673100216
519,Enterprise,control,59,1.030627127624309,189.274694520572,1,189.274694520572
2794,Occasional,treatment,61,1.0717155135567324,55.366963858710825,1,55.366963858710825
574,SMB,treatment,65,1.1313191532345348,1150.7246021397164,0,0.0
2726,SMB,control,11,0.9702543180143858,359.95918236627193,1,359.95918236627193
1098,SMB,treatment,22,1.0625732803980643,315.1252414578908,1,315.1252414578908
1948,Occasional,control,43,0.904031302867092,219.03143891213102,1,219.03143891213102
1449,SMB,treatment,71,1.068996161690236,204.9800390790048,0,0.0
1585,SMB,control,8,0.9036468472471317,35.217170979160706,1,35.217170979160706
2597,Mid-Market,control,83,1.0249023517226998,139.25947008765155,1,139.25947008765155
965,Occasional,treatment,17,1.182636903780325,30.136711087263556,1,30.136711087263556
965,Occasional,treatment,29,1.0361141039729524,69.10855651081735,1,69.10855651081735
1019,Enterprise,control,42,1.087265013144627,100.50163276094675,1,100.50163276094675
1019,Enterprise,control,52,1.0604618175046796,43.93213792013686,1,43.93213792013686
1019,Enterprise,control,41,1.061064364952672,81.02822355238747,1,81.02822355238747
1019,Enterprise,control,82,1.0254634161862657,211.20513186186193,1,211.20513186186193
1019,Enterprise,control,50,1.0635429300149422,173.5032060711706,1,173.5032060711706
1019,Enterprise,control,53,0.995005484050074,41.096433007030164,1,41.096433007030164
2909,Occasional,control,23,0.9206477613458445,396.95950848469437,1,396.95950848469437
359,SMB,control,40,0.9458056979194027,42.83016747445438,1,42.83016747445438
359,SMB,control,82,1.0047910067903283,87.66092856403252,1,87.66092856403252
737,Mid-Market,treatment,85,1.1313937103440361,129.87526237747693,1,129.87526237747693
1785,Mid-Market,control,49,1.0011107728905202,99.84097202368937,1,99.84097202368937
1785,Mid-Market,control,56,0.9766204386272543,25.31712495768502,1,25.31712495768502
1785,Mid-Market,control,86,0.9100129360975426,204.75563880594277,1,204.75563880594277
1609,Mid-Market,treatment,86,1.124645394481405,394.9756075323887,0,0.0
1609,Mid-Market,treatment,27,1.1235405165917616,151.9225897092807,1,151.9225897092807
260,SMB,treatment,18,1.0553647368409418,133.8341704191141,1,133.8341704191141
2772,SMB,treatment,17,1.0632614290631912,95.5922724288376,1,95.5922724288376
2643,SMB,control,25,0.9793962964013875,257.7083949602254,1,257.7083949602254
2743,Mid-Market,control,73,0.9876934879383574,313.3245252396577,1,313.3245252396577
2743,Mid-Market,control,75,1.0142930720587182,51.9239878639102,1,51.9239878639102
2743,Mid-Market,control,52,1.0490009356726533,193.53743751305572,1,193.53743751305572
2743,Mid-Market,control,2,0.984660059842969,108.01254989554543,1,108.01254989554543
2384,Enterprise,treatment,5,1.2085191280222245,129.9312108550991,1,129.9312108550991
2384,Enterprise,treatment,80,1.1377881700750925,183.39973098896849,1,183.39973098896849
2384,Enterprise,treatment,82,1.2117587210375123,117.84627499101478,1,117.84627499101478
1030,Mid-Market,treatment,3,1.1159787586211163,46.52849757397963,1,46.52849757397963
2409,Mid-Market,control,35,1.0122199829283915,151.7047022740064,0,0.0
970,Mid-Market,treatment,55,1.1581290730494975,100.10337041134515,1,100.10337041134515
2991,SMB,control,10,0.9921718125329851,73.06589363977263,1,73.06589363977263
2991,SMB,control,8,0.940584207576946,104.80489804734451,1,104.80489804734451
820,Mid-Market,treatment,8,1.1519837831708302,94.51391085686221,1,94.51391085686221
2717,SMB,treatment,35,1.0765858321113,58.14604022464672,1,58.14604022464672
2326,Occasional,control,59,0.9859254893210944,73.88547705426137,1,73.88547705426137
457,Occasional,treatment,25,1.106220805654378,178.36667071968546,1,178.36667071968546
463,Occasional,control,57,0.9869469285565703,218.60324911262785,1,218.60324911262785
2345,SMB,treatment,52,1.089407904224956,104.11573852842766,1,104.11573852842766
2689,Mid-Market,control,66,0.9784484126829259,69.58434247329359,1,69.58434247329359
2689,Mid-Market,control,2,0.9504366292957204,462.30008043272454,1,462.30008043272454
2689,Mid-Market,control,3,1.016733222090163,272.5185857526394,1,272.5185857526394
382,Occasional,control,87,0.9423423210420021,79.62531697481182,1,79.62531697481182
1892,SMB,control,88,1.0097942591828375,782.4665875587639,1,782.4665875587639
1833,SMB,treatment,12,1.0566406403762882,86.38119859600499,1,86.38119859600499
2309,SMB,treatment,4,1.034623815020259,167.43618653730235,1,167.43618653730235
1507,SMB,treatment,86,1.0731867335144671,157.54869182496657,1,157.54869182496657
806,Mid-Market,control,53,0.9982940969554075,38.76285710687717,1,38.76285710687717
806,Mid-Market,control,82,0.9647743388666166,80.34265522918284,1,80.34265522918284
806,Mid-Market,control,74,0.9945992219978191,165.51526443293196,1,165.51526443293196
806,Mid-Market,control,72,1.0011606395840242,515.1389772891995,1,515.1389772891995
806,Mid-Market,control,61,1.0084094397205803,196.06094035632685,1,196.06094035632685
806,Mid-Market,control,84,0.910459334580406,146.58134679844207,1,146.58134679844207
2439,SMB,treatment,0,1.089587051744886,342.77267673198725,1,342.77267673198725
757,Mid-Market,treatment,41,1.0791899714711515,257.4671432533786,1,257.4671432533786
757,Mid-Market,treatment,37,1.0805588969748554,81.30486202985503,1,81.30486202985503
757,Mid-Market,treatment,9,1.149885723021184,393.44556107179255,1,393.44556107179255
757,Mid-Market,treatment,54,1.1360542204207293,35.67768222049784,1,35.67768222049784
2516,Occasional,control,9,0.9470935429988386,33.83184305514813,1,33.83184305514813
1254,SMB,control,31,0.9418407533884482,131.43709840171402,0,0.0
1254,SMB,control,64,1.0261042912826983,145.13028104590146,1,145.13028104590146
1254,SMB,control,38,0.9128847744299866,36.28084328098453,1,36.28084328098453
870,Mid-Market,control,84,0.9696300962177881,215.82304813861384,1,215.82304813861384
870,Mid-Market,control,89,0.9819687218170783,75.40716024568228,1,75.40716024568228
870,Mid-Market,control,79,0.9866368990969985,68.54690041314846,1,68.54690041314846
2065,Mid-Market,control,70,0.9738127951274071,74.3633833775416,1,74.3633833775416
2065,Mid-Market,control,69,0.9828722588141529,109.80908601520593,0,0.0
2065,Mid-Market,control,33,0.9648406478349421,336.0521162493587,1,336.0521162493587
1411,Occasional,control,81,0.9895883566230951,72.87229034891432,1,72.87229034891432
2361,Occasional,treatment,17,1.058491561469674,1448.574961930462,1,1448.574961930462
2288,SMB,control,84,0.9794963128050129,100.7521760837755,1,100.7521760837755
2288,SMB,control,88,0.9983729230133186,85.3056426943273,1,85.3056426943273
2859,SMB,control,57,0.9286802092791615,20.10344040264946,1,20.10344040264946
1174,SMB,control,89,0.9396131455314638,13.103967734349563,1,13.103967734349563
543,Occasional,control,61,0.9501008863540263,488.5981701384162,1,488.5981701384162
2105,SMB,control,21,0.9598078997295733,402.7689677205846,1,402.7689677205846
